checkpoint,dataset,layer,aggregation,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var
325B,Arabic,layer_28,last,161.1615,12.9514,0.638271,0.2607,0.4133,0.4848,0.5715,0.6279,0.6834,0.7605,0.8243,0.8932
325B,Arabic,layer_29,last,143.2567,14.286,0.635448,0.2341,0.4396,0.5192,0.6039,0.6556,0.7067,0.7776,0.836,0.8998
325B,Arabic,layer_0,mean,126.6137,25.8351,1.246441,0.1336,0.383,0.4782,0.5947,0.6804,0.7653,0.8681,0.9328,0.978
325B,Arabic,layer_1,mean,94.0715,17.5094,0.982121,0.1875,0.4447,0.5419,0.6497,0.727,0.8012,0.8838,0.9348,0.9725
325B,Arabic,layer_2,mean,2.8634,1.3358,0.897892,0.8648,0.9128,0.9298,0.9463,0.9579,0.9689,0.981,0.9887,0.9947
325B,Arabic,layer_3,mean,2.2774,1.2402,0.862419,0.8977,0.9342,0.9478,0.9606,0.9691,0.9771,0.9858,0.9913,0.9957
325B,Arabic,layer_4,mean,2.1358,1.2164,0.848233,0.9065,0.9403,0.9528,0.9647,0.9724,0.9795,0.9872,0.9921,0.9961
325B,Arabic,layer_5,mean,2.3023,1.2461,0.85043,0.8956,0.9314,0.9468,0.9611,0.9701,0.9781,0.9866,0.9918,0.9959
325B,Arabic,layer_6,mean,2.3221,1.2496,0.844364,0.8943,0.9305,0.946,0.9609,0.9698,0.9778,0.9863,0.9915,0.9957
325B,Arabic,layer_7,mean,2.5554,1.2914,0.853033,0.8797,0.9207,0.9391,0.9559,0.9664,0.9756,0.9853,0.991,0.9955
325B,Arabic,layer_8,mean,2.8257,1.3371,0.851631,0.8644,0.9113,0.9316,0.9505,0.9621,0.9723,0.9832,0.9897,0.9949
325B,Arabic,layer_9,mean,2.7461,1.3222,0.840811,0.8692,0.9147,0.9339,0.9516,0.9626,0.9724,0.983,0.9895,0.9947
325B,Arabic,layer_10,mean,2.8999,1.3473,0.843202,0.861,0.9089,0.9293,0.9483,0.9603,0.9709,0.9823,0.9891,0.9945
325B,Arabic,layer_11,mean,2.9824,1.3587,0.832291,0.8574,0.9066,0.9269,0.9464,0.9586,0.9692,0.9809,0.9881,0.994
325B,Arabic,layer_12,mean,3.2368,1.3992,0.838961,0.8448,0.8977,0.9198,0.9418,0.9552,0.9669,0.9797,0.9874,0.9936
325B,Arabic,layer_13,mean,4.1355,1.5333,0.845741,0.8067,0.8714,0.8984,0.9269,0.9442,0.959,0.975,0.9847,0.9923
325B,Arabic,layer_14,mean,4.1003,1.5274,0.828772,0.8081,0.8742,0.9003,0.9274,0.9439,0.9582,0.9739,0.9837,0.9916
325B,Arabic,layer_15,mean,4.2968,1.5588,0.832437,0.7999,0.8696,0.8965,0.925,0.9423,0.9571,0.9733,0.9833,0.9915
325B,Arabic,layer_16,mean,5.3027,1.7081,0.837974,0.7634,0.8479,0.8787,0.9126,0.9329,0.9502,0.9691,0.9808,0.9903
325B,Arabic,layer_17,mean,6.9202,1.9442,0.84112,0.7142,0.8206,0.8566,0.8965,0.9208,0.9413,0.9638,0.9777,0.9887
325B,Arabic,layer_18,mean,8.7795,2.2075,0.843542,0.6686,0.7941,0.8353,0.8813,0.9094,0.9334,0.9592,0.9749,0.9874
325B,Arabic,layer_19,mean,12.129,2.6433,0.825477,0.608,0.7585,0.8061,0.8587,0.8911,0.9186,0.9486,0.9677,0.9834
325B,Arabic,layer_20,mean,19.3481,3.4477,0.785602,0.5274,0.7014,0.7586,0.82,0.8586,0.8916,0.9282,0.9527,0.9746
325B,Arabic,layer_21,mean,27.2318,4.5016,0.766272,0.4537,0.6607,0.7255,0.7951,0.838,0.8746,0.9154,0.9434,0.969
325B,Arabic,layer_22,mean,34.3999,5.3743,0.760051,0.4085,0.6288,0.6975,0.7713,0.8183,0.8591,0.9049,0.9362,0.9649
325B,Arabic,layer_23,mean,36.6133,5.5938,0.756826,0.4009,0.6162,0.6877,0.7649,0.8139,0.8564,0.9034,0.9352,0.9642
325B,Arabic,layer_24,mean,38.1963,5.7029,0.766661,0.4005,0.5997,0.6755,0.7587,0.8123,0.8581,0.9069,0.9382,0.966
325B,Arabic,layer_25,mean,43.5699,6.1287,0.772985,0.3887,0.5729,0.6513,0.741,0.8004,0.8512,0.9036,0.9365,0.9653
325B,Arabic,layer_26,mean,50.6159,6.8341,0.780752,0.368,0.5441,0.6253,0.7218,0.7868,0.8422,0.8994,0.9345,0.9645
325B,Arabic,layer_27,mean,50.5447,6.6637,0.778547,0.3744,0.541,0.6232,0.7204,0.7859,0.8416,0.8987,0.9337,0.964
325B,Arabic,layer_28,mean,60.1032,7.9078,0.76009,0.3395,0.5159,0.6054,0.7071,0.7736,0.8295,0.8876,0.9249,0.9585
325B,Arabic,layer_29,mean,47.1381,7.1861,0.760629,0.3532,0.5561,0.649,0.7479,0.8064,0.854,0.9041,0.936,0.9645
325B,Turkish,layer_0,last,335.044,64.7446,1.463892,0.0935,0.2191,0.2848,0.389,0.4832,0.5901,0.7484,0.8692,0.9609
325B,Turkish,layer_1,last,386.0733,59.5444,1.046522,0.1013,0.226,0.2872,0.3854,0.4708,0.568,0.7124,0.828,0.9285
325B,Turkish,layer_2,last,143.9922,10.3469,0.954799,0.3032,0.4132,0.4634,0.5371,0.5984,0.6678,0.7709,0.8555,0.9339
325B,Turkish,layer_3,last,98.9183,6.6843,0.907185,0.3825,0.4738,0.5163,0.5809,0.6336,0.6936,0.7833,0.8586,0.9321
325B,Turkish,layer_4,last,72.6086,5.217,0.882147,0.4345,0.5211,0.5595,0.6187,0.6657,0.7193,0.7993,0.8667,0.9344
325B,Turkish,layer_5,last,70.5866,5.0335,0.857935,0.4426,0.5266,0.5632,0.6205,0.6665,0.7191,0.7979,0.8643,0.9321
325B,Turkish,layer_6,last,78.3324,5.4974,0.849458,0.4227,0.5124,0.5518,0.6111,0.6588,0.7132,0.7938,0.8613,0.9302
325B,Turkish,layer_7,last,92.9992,6.1241,0.825357,0.4002,0.4872,0.5296,0.59,0.6396,0.6957,0.78,0.851,0.9237
325B,Turkish,layer_8,last,110.0811,7.0141,0.810876,0.373,0.4631,0.5076,0.5709,0.6226,0.681,0.7689,0.8429,0.9187
325B,Turkish,layer_9,last,119.6978,7.4613,0.795795,0.3612,0.452,0.4972,0.5617,0.6135,0.6723,0.7612,0.8367,0.9146
325B,Turkish,layer_10,last,127.6968,7.8003,0.785286,0.3531,0.4435,0.4891,0.5537,0.606,0.6647,0.7548,0.8318,0.9115
325B,Turkish,layer_11,last,142.2298,8.5691,0.764719,0.3359,0.4318,0.4779,0.5437,0.596,0.6543,0.744,0.8223,0.9049
325B,Turkish,layer_12,last,157.8768,9.2888,0.750682,0.3223,0.4171,0.4637,0.5305,0.5837,0.6431,0.7347,0.8149,0.8999
325B,Turkish,layer_13,last,185.157,10.9702,0.738387,0.2949,0.3946,0.4427,0.512,0.5675,0.6291,0.7232,0.8059,0.8939
325B,Turkish,layer_14,last,188.6527,11.3025,0.726971,0.2898,0.3942,0.4436,0.5121,0.5675,0.6284,0.7214,0.8035,0.8915
325B,Turkish,layer_15,last,201.6398,12.3776,0.718464,0.2751,0.3851,0.4371,0.5058,0.5614,0.6231,0.717,0.7998,0.8887
325B,Turkish,layer_16,last,212.385,13.9373,0.715053,0.2564,0.3769,0.4321,0.5029,0.561,0.624,0.7185,0.8011,0.8889
325B,Turkish,layer_17,last,163.7487,10.9862,0.711296,0.291,0.4136,0.4722,0.5428,0.5974,0.6558,0.7429,0.8182,0.8979
325B,Turkish,layer_18,last,62.9297,4.8403,0.70872,0.4499,0.551,0.5964,0.6522,0.695,0.74,0.8061,0.8627,0.9226
325B,Turkish,layer_19,last,51.7872,4.3691,0.700446,0.4737,0.579,0.6229,0.6767,0.7176,0.7599,0.821,0.8728,0.9276
325B,Turkish,layer_20,last,51.8127,4.3872,0.679873,0.472,0.5833,0.6252,0.6779,0.718,0.7595,0.8192,0.8701,0.9247
325B,Turkish,layer_21,last,57.8543,4.8098,0.663721,0.4487,0.5732,0.6152,0.6688,0.71,0.7523,0.8128,0.8642,0.92
325B,Turkish,layer_22,last,67.9624,5.3345,0.652608,0.4248,0.5528,0.5953,0.651,0.6943,0.7386,0.8011,0.8546,0.9135
325B,Turkish,layer_23,last,75.2327,5.7961,0.649473,0.406,0.5407,0.5827,0.6399,0.6856,0.7316,0.796,0.8506,0.9107
325B,Turkish,layer_24,last,85.6211,6.6199,0.648347,0.3766,0.5249,0.5677,0.6284,0.6769,0.7246,0.7911,0.8468,0.9082
325B,Turkish,layer_25,last,105.1565,7.8477,0.64694,0.343,0.4944,0.5389,0.6039,0.6561,0.7077,0.7788,0.838,0.9028
325B,Turkish,layer_26,last,130.5984,9.8053,0.648988,0.3022,0.4617,0.5097,0.5794,0.6359,0.6919,0.768,0.8306,0.8984
325B,Turkish,layer_27,last,148.3186,11.7292,0.651806,0.2713,0.4409,0.4918,0.568,0.6279,0.6865,0.7651,0.8287,0.8972
325B,Turkish,layer_28,last,189.694,17.9454,0.650191,0.199,0.4014,0.4628,0.5485,0.612,0.6732,0.7545,0.8206,0.8919
325B,Turkish,layer_29,last,137.6494,16.4739,0.655391,0.2025,0.4484,0.5297,0.6142,0.6694,0.7228,0.7924,0.8486,0.9087
325B,Turkish,layer_0,mean,187.8208,31.8909,1.153339,0.132,0.3293,0.4153,0.5215,0.6065,0.6951,0.8159,0.8996,0.9639
325B,Turkish,layer_1,mean,124.6557,17.7133,0.920206,0.2042,0.408,0.4981,0.5972,0.673,0.7488,0.8451,0.9089,0.9592
325B,Turkish,layer_2,mean,2.23,1.2179,0.840248,0.906,0.935,0.9457,0.9567,0.9648,0.9726,0.9824,0.989,0.9946
325B,Turkish,layer_3,mean,1.8754,1.1574,0.804174,0.9294,0.95,0.9584,0.9672,0.9733,0.9791,0.9863,0.9912,0.9955
325B,Turkish,layer_4,mean,1.7994,1.145,0.790694,0.9345,0.9528,0.962,0.9704,0.976,0.9812,0.9876,0.992,0.9958
325B,Turkish,layer_5,mean,1.9398,1.1696,0.794947,0.9246,0.9443,0.9557,0.9666,0.9735,0.9798,0.987,0.9916,0.9955
325B,Turkish,layer_6,mean,1.9629,1.1722,0.789592,0.9236,0.9432,0.9545,0.9655,0.9725,0.9788,0.9863,0.9911,0.9953
325B,Turkish,layer_7,mean,2.2156,1.2145,0.807558,0.9073,0.9301,0.9439,0.9586,0.9676,0.9756,0.9846,0.9902,0.9949
325B,Turkish,layer_8,mean,2.4595,1.2523,0.810254,0.8935,0.9193,0.9349,0.9521,0.9627,0.9718,0.9822,0.9888,0.9942
325B,Turkish,layer_9,mean,2.4398,1.2462,0.803007,0.8956,0.9206,0.9353,0.9514,0.9618,0.9708,0.9814,0.9882,0.9938
325B,Turkish,layer_10,mean,2.5763,1.2683,0.806071,0.8878,0.915,0.9306,0.9483,0.9598,0.9696,0.9808,0.9878,0.9937
325B,Turkish,layer_11,mean,2.6708,1.2809,0.797955,0.8834,0.9118,0.9278,0.9457,0.9575,0.9675,0.9792,0.9867,0.993
325B,Turkish,layer_12,mean,2.9284,1.3196,0.806514,0.8703,0.9023,0.9198,0.9398,0.9531,0.9646,0.9776,0.9858,0.9926
325B,Turkish,layer_13,mean,3.8021,1.4417,0.817937,0.8325,0.8734,0.896,0.9229,0.9406,0.9557,0.9724,0.9828,0.9911
325B,Turkish,layer_14,mean,3.8438,1.4423,0.802147,0.8323,0.8733,0.8956,0.9217,0.9388,0.9535,0.9703,0.9811,0.9901
325B,Turkish,layer_15,mean,4.0832,1.4743,0.806161,0.8231,0.8667,0.8902,0.9178,0.9359,0.9515,0.9691,0.9804,0.9898
325B,Turkish,layer_16,mean,5.0836,1.6011,0.811714,0.7896,0.8429,0.871,0.9033,0.9246,0.943,0.9638,0.9772,0.9882
325B,Turkish,layer_17,mean,6.2935,1.7454,0.817878,0.756,0.8188,0.8513,0.8886,0.9131,0.9344,0.9587,0.9743,0.9868
325B,Turkish,layer_18,mean,7.9133,1.9289,0.819873,0.7187,0.7918,0.8289,0.8721,0.901,0.9256,0.9535,0.9711,0.9852
325B,Turkish,layer_19,mean,10.3378,2.187,0.805711,0.6742,0.7614,0.8048,0.8538,0.8861,0.9135,0.9447,0.965,0.9818
325B,Turkish,layer_20,mean,15.9102,2.64,0.767026,0.6126,0.7087,0.7571,0.8152,0.8532,0.8855,0.9235,0.9493,0.9725
325B,Turkish,layer_21,mean,21.837,3.1368,0.747691,0.5607,0.669,0.7234,0.788,0.8308,0.8674,0.9102,0.9396,0.9665
325B,Turkish,layer_22,mean,29.2694,3.7617,0.743002,0.5102,0.6296,0.6893,0.7615,0.8096,0.8505,0.8987,0.9317,0.962
325B,Turkish,layer_23,mean,35.0772,4.2578,0.739068,0.4783,0.6042,0.6672,0.7447,0.7966,0.8405,0.8917,0.9268,0.9591
325B,Turkish,layer_24,mean,44.2525,5.1911,0.750442,0.4308,0.5658,0.6355,0.7223,0.7814,0.8319,0.8888,0.9258,0.9588
325B,Turkish,layer_25,mean,60.7458,6.9825,0.758374,0.3676,0.5132,0.589,0.6893,0.7585,0.8175,0.8814,0.9214,0.9566
325B,Turkish,layer_26,mean,84.6311,10.219,0.767846,0.2969,0.4581,0.5417,0.6535,0.7314,0.7985,0.8711,0.9158,0.954
325B,Turkish,layer_27,mean,99.9785,13.6806,0.769285,0.2474,0.4284,0.5198,0.6405,0.7231,0.7933,0.8676,0.9131,0.9525
325B,Turkish,layer_28,mean,124.7554,22.0559,0.758736,0.1643,0.3933,0.4987,0.6276,0.7116,0.7815,0.8558,0.9034,0.9466
325B,Turkish,layer_29,mean,92.582,17.8307,0.764671,0.1873,0.4311,0.5538,0.6798,0.757,0.8183,0.8812,0.9208,0.9561
325B,Vietnamese,layer_0,last,118.0683,50.0949,1.912748,0.0721,0.2455,0.3564,0.5503,0.7018,0.8366,0.9604,0.996,0.9998
325B,Vietnamese,layer_1,last,185.621,70.8254,1.76976,0.0533,0.1976,0.3022,0.4793,0.6194,0.752,0.8967,0.9643,0.9942
325B,Vietnamese,layer_2,last,208.7226,76.0747,1.680323,0.0568,0.1883,0.2894,0.4603,0.5972,0.7277,0.8764,0.9525,0.9911
325B,Vietnamese,layer_3,last,213.4268,74.8177,1.628112,0.0585,0.1933,0.2936,0.4612,0.594,0.7217,0.8684,0.9475,0.9895
325B,Vietnamese,layer_4,last,207.1128,68.3612,1.589336,0.0679,0.2045,0.3063,0.4712,0.6011,0.7247,0.8674,0.9462,0.9888
325B,Vietnamese,layer_5,last,205.2821,68.3525,1.542109,0.064,0.2051,0.3118,0.4766,0.605,0.7269,0.8675,0.9456,0.9883
325B,Vietnamese,layer_6,last,197.1881,64.0656,1.515482,0.0692,0.2115,0.3228,0.4865,0.6143,0.7335,0.8708,0.9467,0.9884
325B,Vietnamese,layer_7,last,209.8787,72.0123,1.494739,0.0583,0.196,0.3064,0.4728,0.6041,0.7264,0.8662,0.9439,0.9873
325B,Vietnamese,layer_8,last,199.7796,66.6239,1.454125,0.0632,0.2083,0.3188,0.484,0.6153,0.7351,0.8708,0.9455,0.9873
325B,Vietnamese,layer_9,last,197.4056,66.1435,1.442942,0.0641,0.2089,0.3186,0.4869,0.6194,0.7393,0.8726,0.946,0.9872
325B,Vietnamese,layer_10,last,194.1173,64.3136,1.422129,0.0654,0.2139,0.3222,0.491,0.6235,0.7426,0.8738,0.9461,0.987
325B,Vietnamese,layer_11,last,192.2848,59.316,1.332618,0.0739,0.2252,0.3318,0.4957,0.6265,0.742,0.8705,0.9424,0.9845
325B,Vietnamese,layer_12,last,185.7949,55.1577,1.292301,0.0812,0.2344,0.3388,0.5023,0.6329,0.7477,0.8732,0.9431,0.9841
325B,Vietnamese,layer_13,last,181.1956,47.2411,1.220565,0.1015,0.2517,0.3542,0.509,0.6352,0.7464,0.8689,0.9388,0.9813
325B,Vietnamese,layer_14,last,177.3801,43.6735,1.176006,0.1092,0.2635,0.3641,0.5161,0.6384,0.7459,0.8671,0.9374,0.9802
325B,Vietnamese,layer_15,last,166.0749,40.7412,1.160251,0.1098,0.2783,0.3804,0.5316,0.6506,0.7556,0.8725,0.94,0.9808
325B,Vietnamese,layer_16,last,163.0471,36.8203,1.124043,0.1213,0.2889,0.3902,0.537,0.6508,0.7535,0.8694,0.9368,0.9786
325B,Vietnamese,layer_17,last,175.2166,36.0218,1.087759,0.1296,0.287,0.383,0.5199,0.6316,0.7351,0.857,0.93,0.9755
325B,Vietnamese,layer_18,last,168.5303,32.5056,1.06021,0.1408,0.3,0.3936,0.5259,0.6338,0.737,0.8589,0.9303,0.9747
325B,Vietnamese,layer_19,last,180.5359,34.2257,1.02419,0.1384,0.2897,0.3804,0.5112,0.6195,0.7272,0.8537,0.9261,0.9716
325B,Vietnamese,layer_20,last,215.7938,36.0138,0.942263,0.1393,0.2737,0.362,0.4844,0.5868,0.6924,0.8241,0.9043,0.959
325B,Vietnamese,layer_21,last,254.9644,39.0362,0.886014,0.1356,0.2581,0.3443,0.458,0.5548,0.6599,0.7976,0.884,0.9466
325B,Vietnamese,layer_22,last,271.1488,41.7686,0.862094,0.1295,0.2554,0.3379,0.4494,0.544,0.6498,0.7904,0.877,0.9414
325B,Vietnamese,layer_23,last,279.4766,43.2435,0.849988,0.1266,0.2546,0.3332,0.4427,0.5378,0.6461,0.788,0.874,0.9388
325B,Vietnamese,layer_24,last,286.403,42.8361,0.834068,0.1271,0.2593,0.3356,0.4397,0.5315,0.639,0.7814,0.8683,0.935
325B,Vietnamese,layer_25,last,293.656,43.6378,0.819089,0.1234,0.2621,0.3357,0.4365,0.5274,0.6344,0.7758,0.8631,0.9313
325B,Vietnamese,layer_26,last,317.7423,48.1958,0.80487,0.1144,0.2536,0.3255,0.4232,0.5134,0.6214,0.765,0.8546,0.9261
325B,Vietnamese,layer_27,last,325.2987,47.1172,0.789882,0.1169,0.2572,0.3256,0.4189,0.5083,0.6156,0.7583,0.8483,0.9217
325B,Vietnamese,layer_28,last,335.8812,50.7822,0.78463,0.1117,0.2483,0.3128,0.4085,0.5052,0.6173,0.7595,0.8476,0.9206
325B,Vietnamese,layer_29,last,146.0397,13.8962,0.788572,0.2547,0.3926,0.452,0.5366,0.6206,0.7142,0.8242,0.8883,0.9413
325B,Vietnamese,layer_0,mean,105.5539,12.9744,1.252502,0.2642,0.3917,0.4621,0.575,0.6708,0.765,0.8778,0.9427,0.9823
325B,Vietnamese,layer_1,mean,116.7423,16.5142,1.019706,0.2184,0.3856,0.457,0.5739,0.6733,0.7665,0.8744,0.9352,0.9745
325B,Vietnamese,layer_2,mean,6.3506,1.7856,0.950119,0.7461,0.8253,0.8457,0.8787,0.9055,0.9307,0.9605,0.9782,0.9906
325B,Vietnamese,layer_3,mean,4.7414,1.5742,0.916159,0.7957,0.8585,0.8745,0.8997,0.9207,0.9408,0.9652,0.9802,0.9911
325B,Vietnamese,layer_4,mean,4.0226,1.476,0.896068,0.8221,0.8764,0.89,0.9111,0.9289,0.9463,0.9678,0.9813,0.9914
325B,Vietnamese,layer_5,mean,4.0796,1.4786,0.888411,0.8215,0.874,0.8879,0.9094,0.9275,0.9452,0.9671,0.9809,0.9912
325B,Vietnamese,layer_6,mean,4.1178,1.4829,0.875725,0.8202,0.8736,0.8872,0.9084,0.9265,0.9442,0.9661,0.9801,0.9907
325B,Vietnamese,layer_7,mean,4.79,1.569,0.881642,0.7971,0.8571,0.8727,0.8974,0.9179,0.9383,0.9629,0.9783,0.9899
325B,Vietnamese,layer_8,mean,5.2428,1.6321,0.877031,0.7811,0.849,0.8653,0.8912,0.9129,0.9346,0.9606,0.9769,0.9892
325B,Vietnamese,layer_9,mean,5.3625,1.6493,0.872503,0.777,0.8469,0.8638,0.8904,0.9124,0.9345,0.9604,0.9767,0.989
325B,Vietnamese,layer_10,mean,5.5254,1.6755,0.871151,0.7707,0.8445,0.8618,0.889,0.9115,0.9339,0.9601,0.9765,0.9889
325B,Vietnamese,layer_11,mean,5.4604,1.668,0.868894,0.7724,0.8467,0.8634,0.8897,0.9119,0.934,0.9601,0.9764,0.9888
325B,Vietnamese,layer_12,mean,5.5292,1.6858,0.873724,0.7681,0.8458,0.8629,0.8901,0.9126,0.9349,0.9608,0.9769,0.9891
325B,Vietnamese,layer_13,mean,6.0209,1.7603,0.872676,0.751,0.8392,0.857,0.8849,0.9086,0.9319,0.959,0.9758,0.9886
325B,Vietnamese,layer_14,mean,5.9172,1.7505,0.86926,0.7531,0.8418,0.8593,0.8866,0.9097,0.9327,0.9594,0.976,0.9886
325B,Vietnamese,layer_15,mean,5.8672,1.7531,0.873277,0.7523,0.843,0.8604,0.888,0.9112,0.934,0.9604,0.9767,0.9889
325B,Vietnamese,layer_16,mean,6.3593,1.8205,0.878536,0.7378,0.8339,0.8527,0.8824,0.9071,0.9313,0.9591,0.976,0.9887
325B,Vietnamese,layer_17,mean,7.4759,1.9593,0.886555,0.7103,0.8138,0.8358,0.8703,0.8983,0.9256,0.9563,0.9747,0.9881
325B,Vietnamese,layer_18,mean,8.3627,2.0592,0.884981,0.6923,0.8009,0.8242,0.8609,0.8908,0.92,0.9532,0.9729,0.9873
325B,Vietnamese,layer_19,mean,10.7453,2.2692,0.882405,0.6592,0.7679,0.7946,0.8363,0.8712,0.9049,0.9437,0.9672,0.9846
325B,Vietnamese,layer_20,mean,16.4494,2.6871,0.853196,0.6054,0.7122,0.7416,0.7912,0.8338,0.8757,0.9235,0.9536,0.9775
325B,Vietnamese,layer_21,mean,23.471,3.1868,0.834809,0.5546,0.6694,0.6996,0.7521,0.8001,0.8487,0.9055,0.9418,0.9711
325B,Vietnamese,layer_22,mean,29.8762,3.6962,0.827788,0.513,0.642,0.6756,0.7298,0.7799,0.8319,0.8945,0.9346,0.9674
325B,Vietnamese,layer_23,mean,33.3067,4.018,0.818209,0.4902,0.63,0.6664,0.7214,0.7725,0.8256,0.8899,0.9314,0.9654
325B,Vietnamese,layer_24,mean,35.0101,4.2647,0.813613,0.4736,0.626,0.6655,0.7207,0.7716,0.8245,0.889,0.9306,0.9649
325B,Vietnamese,layer_25,mean,42.3281,4.8723,0.802183,0.4401,0.603,0.646,0.7027,0.7543,0.8092,0.878,0.9231,0.9606
325B,Vietnamese,layer_26,mean,54.5173,6.1282,0.799061,0.3853,0.569,0.6169,0.6798,0.7348,0.7936,0.8683,0.917,0.9573
325B,Vietnamese,layer_27,mean,62.7963,6.9489,0.787741,0.3579,0.5455,0.6029,0.6682,0.7242,0.7838,0.8604,0.9111,0.9537
325B,Vietnamese,layer_28,mean,109.3271,11.9178,0.789921,0.258,0.4534,0.5242,0.606,0.671,0.7394,0.8299,0.8914,0.9438
325B,Vietnamese,layer_29,mean,119.9429,15.6878,0.792818,0.2052,0.4283,0.5085,0.607,0.6794,0.7493,0.8378,0.8966,0.9462
325B,Japanese,layer_0,last,582.7966,167.867,1.339917,0.0495,0.1225,0.171,0.2581,0.35,0.4704,0.6624,0.816,0.9406
325B,Japanese,layer_1,last,615.1531,90.4807,0.921145,0.0904,0.1598,0.2007,0.2772,0.3566,0.4607,0.6304,0.7728,0.9009
325B,Japanese,layer_2,last,483.0357,34.8745,0.833654,0.1629,0.2215,0.2589,0.3251,0.3941,0.4854,0.6371,0.7664,0.888
325B,Japanese,layer_3,last,453.468,26.822,0.783551,0.1882,0.2432,0.2793,0.3419,0.4055,0.489,0.6297,0.7531,0.8745
325B,Japanese,layer_4,last,428.9036,23.2491,0.754082,0.203,0.2557,0.2941,0.3572,0.4185,0.497,0.6296,0.7474,0.867
325B,Japanese,layer_5,last,439.1699,23.2766,0.732341,0.203,0.2546,0.293,0.3566,0.4174,0.4951,0.6245,0.7401,0.8599
325B,Japanese,layer_6,last,437.3013,22.8826,0.721887,0.2048,0.256,0.2947,0.3585,0.4201,0.4972,0.6247,0.7386,0.8574
325B,Japanese,layer_7,last,488.3814,26.0679,0.701326,0.1914,0.2428,0.2809,0.3442,0.4049,0.4812,0.6091,0.7247,0.8471
325B,Japanese,layer_8,last,500.0067,26.4172,0.687102,0.1901,0.2415,0.2799,0.3432,0.403,0.4781,0.604,0.7187,0.8418
325B,Japanese,layer_9,last,538.2915,28.9073,0.674603,0.1813,0.2322,0.2704,0.3328,0.392,0.4669,0.5931,0.7092,0.8348
325B,Japanese,layer_10,last,550.9423,29.6396,0.666024,0.1789,0.2306,0.2685,0.3308,0.3893,0.4633,0.5894,0.7051,0.8311
325B,Japanese,layer_11,last,620.2263,35.8125,0.650016,0.1616,0.2158,0.2544,0.3172,0.3753,0.4479,0.5724,0.6895,0.8199
325B,Japanese,layer_12,last,668.693,41.1446,0.639176,0.1497,0.2062,0.246,0.3079,0.3653,0.4374,0.563,0.6812,0.8134
325B,Japanese,layer_13,last,728.7395,49.625,0.629061,0.1347,0.1938,0.2342,0.2976,0.3557,0.4276,0.5527,0.672,0.8064
325B,Japanese,layer_14,last,681.1764,43.1196,0.623006,0.1453,0.2064,0.2475,0.3115,0.3691,0.439,0.5597,0.6756,0.8075
325B,Japanese,layer_15,last,688.2899,45.019,0.618529,0.1414,0.2054,0.2473,0.3112,0.3694,0.4397,0.5602,0.6755,0.8064
325B,Japanese,layer_16,last,638.828,41.9661,0.61912,0.1461,0.2148,0.2592,0.3258,0.3857,0.4563,0.5753,0.6874,0.8132
325B,Japanese,layer_17,last,405.175,20.3418,0.61798,0.2158,0.2929,0.3362,0.3982,0.4527,0.5164,0.623,0.7222,0.8333
325B,Japanese,layer_18,last,111.6586,5.7395,0.620549,0.4153,0.4791,0.514,0.5626,0.6047,0.6523,0.7298,0.8011,0.8805
325B,Japanese,layer_19,last,86.0211,4.9486,0.621607,0.4475,0.5146,0.5497,0.5967,0.6375,0.6827,0.7545,0.8194,0.8913
325B,Japanese,layer_20,last,83.1975,4.8556,0.611245,0.4518,0.5205,0.5552,0.6024,0.6427,0.6872,0.757,0.8201,0.8906
325B,Japanese,layer_21,last,92.1522,5.2798,0.604707,0.4327,0.5083,0.5447,0.5948,0.6362,0.6819,0.7524,0.8159,0.8872
325B,Japanese,layer_22,last,106.5922,5.892,0.600725,0.409,0.4881,0.5266,0.58,0.624,0.6715,0.7436,0.8087,0.8822
325B,Japanese,layer_23,last,119.2159,6.5011,0.60039,0.3888,0.4716,0.5118,0.5688,0.6153,0.6652,0.739,0.8054,0.8799
325B,Japanese,layer_24,last,129.9599,7.2397,0.601773,0.3673,0.459,0.5026,0.5637,0.6124,0.6639,0.7385,0.805,0.8795
325B,Japanese,layer_25,last,151.0801,8.3638,0.602897,0.3406,0.4363,0.4815,0.5469,0.5984,0.6529,0.7307,0.7993,0.876
325B,Japanese,layer_26,last,178.3687,10.0791,0.604745,0.3084,0.4103,0.4589,0.5292,0.5835,0.6414,0.7228,0.7937,0.8725
325B,Japanese,layer_27,last,193.6817,11.6036,0.604567,0.2851,0.3963,0.4509,0.5245,0.5804,0.6397,0.722,0.7928,0.8716
325B,Japanese,layer_28,last,253.9861,17.6596,0.598201,0.223,0.3563,0.4196,0.5004,0.5589,0.6191,0.7045,0.7787,0.8619
325B,Japanese,layer_29,last,179.5356,16.849,0.603036,0.2158,0.417,0.4945,0.574,0.6247,0.6758,0.7499,0.8129,0.8829
325B,Japanese,layer_0,mean,189.2574,30.442,1.228244,0.1418,0.3338,0.4177,0.5147,0.5922,0.6814,0.8097,0.8998,0.9668
325B,Japanese,layer_1,mean,134.0375,20.8821,0.931286,0.1532,0.4154,0.4973,0.5861,0.6567,0.7338,0.836,0.905,0.9588
325B,Japanese,layer_2,mean,12.0091,2.4064,0.841224,0.6404,0.7673,0.8057,0.8412,0.8677,0.8959,0.9329,0.9585,0.9799
