checkpoint,language,task,lm_task_name,accuracy,num_fewshot,random_chance,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var,rankme_layer,rankme_aggregation
step2000000-tokens9752B,English,m_mmlu,m_mmlu_en,0.5527983104540655,5,0.25,802.8601,91.9991,0.643981,0.084,0.1763,0.2234,0.2917,0.3543,0.4277,0.554,0.6752,0.8109,layer_21,last
step2050000-tokens10172B,English,m_mmlu,m_mmlu_en,0.5558153567657264,5,0.25,779.869,85.8051,0.645707,0.0886,0.1797,0.2287,0.2979,0.3598,0.4325,0.5576,0.6782,0.8129,layer_21,last
step2100000-tokens10592B,English,m_mmlu,m_mmlu_en,0.5619248755468397,5,0.25,811.2367,95.5642,0.643877,0.0821,0.173,0.2207,0.2905,0.3536,0.4274,0.5536,0.6748,0.8105,layer_21,last
step2150000-tokens11012B,English,m_mmlu,m_mmlu_en,0.5521949011917333,5,0.25,814.4528,96.1283,0.647191,0.0817,0.17,0.2185,0.2891,0.3521,0.4259,0.5528,0.6749,0.8113,layer_21,last
step2200000-tokens11432B,English,m_mmlu,m_mmlu_en,0.5621511540202142,5,0.25,782.2841,88.3426,0.647184,0.0865,0.1799,0.2273,0.297,0.3596,0.4328,0.5586,0.6791,0.8136,layer_21,last
step2250000-tokens11852B,English,m_mmlu,m_mmlu_en,0.5643385125961683,5,0.25,785.7832,87.214,0.64653,0.0882,0.1782,0.2267,0.2957,0.3581,0.4314,0.5572,0.678,0.8127,layer_21,last
step2300000-tokens12272B,English,m_mmlu,m_mmlu_en,0.5969980389198974,5,0.25,765.0164,79.1585,0.651382,0.0955,0.1783,0.229,0.2979,0.36,0.4342,0.5609,0.6816,0.8156,layer_21,last
step2350000-tokens12692B,English,m_mmlu,m_mmlu_en,0.607331422537336,5,0.25,755.276,76.3978,0.653675,0.0986,0.18,0.2302,0.2997,0.3619,0.4361,0.5628,0.6832,0.817,layer_21,last
step2400000-tokens13112B,English,m_mmlu,m_mmlu_en,0.6040880977523005,5,0.25,769.0815,80.2031,0.651568,0.0955,0.1774,0.2277,0.2973,0.3594,0.4336,0.5607,0.6814,0.8155,layer_21,last
step2450000-tokens13532B,English,m_mmlu,m_mmlu_en,0.6092925026399155,5,0.25,757.0423,77.1332,0.651904,0.0976,0.1796,0.2307,0.2986,0.3613,0.4356,0.5629,0.6835,0.817,layer_21,last
step2500000-tokens13952B,English,m_mmlu,m_mmlu_en,0.622944637200181,5,0.25,759.0243,79.0593,0.651061,0.0954,0.1785,0.2292,0.2989,0.362,0.4366,0.5639,0.684,0.817,layer_21,last
step2550000-tokens14372B,English,m_mmlu,m_mmlu_en,0.6254337004073013,5,0.25,759.6513,81.0028,0.654008,0.0932,0.1768,0.2281,0.2985,0.362,0.437,0.5649,0.6853,0.8182,layer_21,last
step2600000-tokens14792B,English,m_mmlu,m_mmlu_en,0.622793784884598,5,0.25,745.0913,78.1127,0.653719,0.0952,0.1804,0.2325,0.3029,0.3661,0.4405,0.5675,0.6871,0.8191,layer_21,last
step2627139-tokens15T,English,m_mmlu,m_mmlu_en,0.6252074219339266,5,0.25,757.9346,82.25,0.654612,0.0914,0.1765,0.2286,0.2995,0.3633,0.4383,0.5659,0.6861,0.8186,layer_21,last
step50000-tokens210B,German,m_mmlu,m_mmlu_de,0.26881882636898474,5,0.25,905.0415,133.7054,0.624859,0.0599,0.147,0.1898,0.2649,0.3334,0.4152,0.551,0.6733,0.806,layer_21,last
step100000-tokens420B,German,m_mmlu,m_mmlu_de,0.24279680193090963,5,0.25,592.206,52.7149,0.63738,0.1125,0.2331,0.2735,0.3423,0.4043,0.4785,0.6021,0.7124,0.831,layer_21,last
step150000-tokens630B,German,m_mmlu,m_mmlu_de,0.37667823201086137,5,0.25,506.0725,40.4194,0.642087,0.1338,0.2625,0.3023,0.3691,0.4286,0.5,0.619,0.7252,0.8391,layer_21,last
step200000-tokens840B,German,m_mmlu,m_mmlu_de,0.3869361894705084,5,0.25,557.0822,46.7064,0.643797,0.1243,0.2432,0.2837,0.352,0.4129,0.4862,0.6086,0.718,0.8352,layer_21,last
step250000-tokens1050B,German,m_mmlu,m_mmlu_de,0.3717755317544124,5,0.25,611.3148,56.5814,0.645714,0.1091,0.2253,0.2665,0.3361,0.3982,0.4735,0.5992,0.7116,0.8318,layer_21,last
step300000-tokens1260B,German,m_mmlu,m_mmlu_de,0.41771006184944937,5,0.25,661.5514,67.4892,0.646655,0.0959,0.2094,0.2518,0.3228,0.3858,0.4625,0.5911,0.7057,0.8287,layer_21,last
step350000-tokens1470B,German,m_mmlu,m_mmlu_de,0.42344244984160506,5,0.25,720.9645,80.3409,0.647487,0.0866,0.1913,0.2345,0.3063,0.3708,0.4493,0.5805,0.6983,0.8247,layer_21,last
step400000-tokens1680B,German,m_mmlu,m_mmlu_de,0.4406396138180721,5,0.25,779.9444,97.1565,0.648486,0.0753,0.1741,0.2179,0.291,0.3566,0.437,0.5714,0.692,0.8213,layer_21,last
step450000-tokens1890B,German,m_mmlu,m_mmlu_de,0.45391461758938,5,0.25,815.5872,109.7969,0.648798,0.0669,0.1653,0.2089,0.2824,0.3489,0.4299,0.5659,0.6882,0.8192,layer_21,last
step500000-tokens2100B,German,m_mmlu,m_mmlu_de,0.4622114949464474,5,0.25,846.9965,119.5193,0.648871,0.064,0.1573,0.2008,0.2748,0.3413,0.423,0.5604,0.6843,0.817,layer_21,last
step550000-tokens2310B,German,m_mmlu,m_mmlu_de,0.4461457233368532,5,0.25,854.9056,122.9343,0.649424,0.0619,0.155,0.1989,0.2725,0.3394,0.4214,0.5593,0.6838,0.8168,layer_21,last
step600000-tokens2520B,German,m_mmlu,m_mmlu_de,0.4684718660431438,5,0.25,879.8226,130.3357,0.648081,0.0599,0.1497,0.1934,0.2666,0.3336,0.4159,0.5546,0.6801,0.8145,layer_21,last
step650000-tokens2730B,German,m_mmlu,m_mmlu_de,0.46839643988535223,5,0.25,883.7919,132.2666,0.649497,0.0589,0.148,0.1918,0.2652,0.3323,0.4148,0.5541,0.68,0.8147,layer_21,last
step700000-tokens2940B,German,m_mmlu,m_mmlu_de,0.4682455875697692,5,0.25,886.647,134.0148,0.650389,0.0578,0.1473,0.1912,0.2643,0.3313,0.4141,0.5539,0.6801,0.8149,layer_21,last
step750000-tokens3150B,German,m_mmlu,m_mmlu_de,0.4822748529189923,5,0.25,905.082,142.9507,0.650038,0.0551,0.1422,0.1861,0.2603,0.3282,0.4114,0.5515,0.6782,0.8138,layer_21,last
step800000-tokens3360B,German,m_mmlu,m_mmlu_de,0.486423291597526,5,0.25,899.2364,141.7175,0.6502,0.0553,0.1433,0.1878,0.2624,0.33,0.4128,0.5526,0.679,0.8142,layer_21,last
step850000-tokens3570B,German,m_mmlu,m_mmlu_de,0.4755619248755468,5,0.25,909.5378,143.8659,0.65142,0.0559,0.142,0.1852,0.2589,0.3262,0.4096,0.5502,0.6775,0.8137,layer_21,last
step900000-tokens3780B,German,m_mmlu,m_mmlu_de,0.47661789108462815,5,0.25,916.3425,146.7425,0.651551,0.0559,0.1408,0.1844,0.2575,0.3246,0.4078,0.549,0.6767,0.8133,layer_21,last
step950000-tokens3990B,German,m_mmlu,m_mmlu_de,0.4668879167295218,5,0.25,918.8516,150.0522,0.650314,0.0549,0.1393,0.1833,0.2576,0.3257,0.4088,0.5495,0.6768,0.813,layer_21,last
step1000000-tokens4200B,German,m_mmlu,m_mmlu_de,0.486423291597526,5,0.25,921.0327,149.547,0.650209,0.0552,0.1403,0.184,0.2572,0.3245,0.4075,0.5482,0.6758,0.8125,layer_21,last
step1194000-tokens5014B,German,m_mmlu,m_mmlu_de,0.4868758485442752,5,0.25,934.1541,155.0279,0.650624,0.054,0.1382,0.1816,0.2543,0.3212,0.4042,0.5455,0.674,0.8117,layer_21,last
step1432000-tokens6014B,German,m_mmlu,m_mmlu_de,0.4883089455423141,5,0.25,937.1119,159.539,0.651442,0.0536,0.1357,0.1793,0.2536,0.322,0.4054,0.5464,0.6746,0.8121,layer_21,last
step1670000-tokens7014B,German,m_mmlu,m_mmlu_de,0.47495851561321467,5,0.25,937.8299,158.5283,0.652424,0.0546,0.136,0.1795,0.2528,0.3208,0.4042,0.5457,0.6745,0.8124,layer_21,last
step1678000-tokens7047B,German,m_mmlu,m_mmlu_de,0.503318750942827,5,0.25,907.1154,146.1448,0.6532,0.058,0.1425,0.1863,0.26,0.328,0.4108,0.5512,0.6786,0.8147,layer_21,last
step1700000-tokens7232B,German,m_mmlu,m_mmlu_de,0.5139538391914316,5,0.25,907.284,147.619,0.656148,0.0579,0.1407,0.184,0.2583,0.3271,0.4113,0.5524,0.6799,0.8159,layer_21,last
step1750000-tokens7652B,German,m_mmlu,m_mmlu_de,0.5178005732387992,5,0.25,908.4626,145.3763,0.655245,0.0593,0.1417,0.1847,0.2587,0.3266,0.4101,0.5508,0.6786,0.8152,layer_21,last
step1800000-tokens8072B,German,m_mmlu,m_mmlu_de,0.5243626489666616,5,0.25,899.8738,143.3923,0.656528,0.0597,0.1423,0.1853,0.2605,0.3289,0.4127,0.5531,0.6804,0.8162,layer_21,last
step1850000-tokens8492B,German,m_mmlu,m_mmlu_de,0.5126715945089757,5,0.25,909.3123,151.0139,0.657266,0.0566,0.1398,0.1829,0.2575,0.327,0.4115,0.5528,0.6805,0.8165,layer_21,last
step1900000-tokens8912B,German,m_mmlu,m_mmlu_de,0.5179514255543822,5,0.25,911.6907,150.8194,0.656601,0.0568,0.1403,0.1837,0.2582,0.3262,0.4103,0.5513,0.6792,0.8157,layer_21,last
step1950000-tokens9332B,German,m_mmlu,m_mmlu_de,0.5194599487102127,5,0.25,917.9965,154.0509,0.655281,0.0557,0.1389,0.1825,0.2569,0.3251,0.4093,0.5507,0.6786,0.8151,layer_21,last
step2000000-tokens9752B,German,m_mmlu,m_mmlu_de,0.5192336702368381,5,0.25,916.0153,155.2001,0.657237,0.055,0.1384,0.1821,0.2568,0.3251,0.4097,0.5517,0.6798,0.8162,layer_21,last
step2050000-tokens10172B,German,m_mmlu,m_mmlu_de,0.5217981596017499,5,0.25,908.8313,152.7163,0.658563,0.0556,0.1399,0.1837,0.259,0.3269,0.4112,0.5525,0.6806,0.8169,layer_21,last
step2100000-tokens10592B,German,m_mmlu,m_mmlu_de,0.5190828179212551,5,0.25,919.9783,157.7649,0.65704,0.0545,0.1373,0.1811,0.2557,0.3245,0.4094,0.5515,0.6796,0.816,layer_21,last
step2150000-tokens11012B,German,m_mmlu,m_mmlu_de,0.5211193241816262,5,0.25,919.4364,155.8343,0.659033,0.0555,0.1375,0.1806,0.2553,0.3237,0.4084,0.5506,0.6796,0.8165,layer_21,last
step2200000-tokens11432B,German,m_mmlu,m_mmlu_de,0.5279831045406547,5,0.25,905.7468,152.5997,0.659246,0.0556,0.1397,0.1834,0.2582,0.3275,0.4124,0.5542,0.6821,0.8177,layer_21,last
step2250000-tokens11852B,German,m_mmlu,m_mmlu_de,0.5264745813848243,5,0.25,900.748,147.5605,0.658209,0.0578,0.1413,0.185,0.2602,0.3285,0.4127,0.554,0.6817,0.8174,layer_21,last
step2300000-tokens12272B,German,m_mmlu,m_mmlu_de,0.5582289938150551,5,0.25,910.0329,153.9637,0.657381,0.0559,0.1384,0.1831,0.2583,0.3272,0.4116,0.5533,0.6811,0.8169,layer_21,last
step2350000-tokens12692B,German,m_mmlu,m_mmlu_de,0.5755770101071052,5,0.25,917.2833,157.3758,0.656928,0.0547,0.1365,0.1814,0.2565,0.3256,0.4103,0.5522,0.6803,0.8164,layer_21,last
step2400000-tokens13112B,German,m_mmlu,m_mmlu_de,0.568185246643536,5,0.25,918.5445,157.2644,0.654916,0.0549,0.1366,0.1819,0.257,0.3259,0.4103,0.5517,0.6796,0.8156,layer_21,last
step2450000-tokens13532B,German,m_mmlu,m_mmlu_de,0.5696183436415749,5,0.25,921.2342,163.0636,0.656501,0.0507,0.1351,0.18,0.2548,0.3247,0.4105,0.553,0.6811,0.8167,layer_21,last
step2500000-tokens13952B,German,m_mmlu,m_mmlu_de,0.5853069844622115,5,0.25,907.003,159.3797,0.656682,0.0502,0.1377,0.1832,0.2586,0.3292,0.4143,0.556,0.6831,0.8178,layer_21,last
step2550000-tokens14372B,German,m_mmlu,m_mmlu_de,0.5865138029868758,5,0.25,902.6147,160.7384,0.658392,0.0487,0.1382,0.1838,0.2594,0.3302,0.4159,0.5577,0.6846,0.8189,layer_21,last
step2600000-tokens14792B,German,m_mmlu,m_mmlu_de,0.5871926384069995,5,0.25,883.9708,154.4266,0.659442,0.0497,0.1415,0.1877,0.2638,0.3351,0.4206,0.5614,0.6874,0.8206,layer_21,last
step2627139-tokens15T,German,m_mmlu,m_mmlu_de,0.5893045708251622,5,0.25,879.0803,153.9452,0.660603,0.0494,0.1421,0.1885,0.2646,0.3359,0.4218,0.5629,0.6888,0.8216,layer_21,last
step50000-tokens210B,Hindi,m_mmlu,m_mmlu_hi,0.2652568947495377,5,0.25,208.0555,22.3027,0.771536,0.1764,0.377,0.4523,0.5307,0.5902,0.6555,0.7511,0.8304,0.9095,layer_21,last
step100000-tokens420B,Hindi,m_mmlu,m_mmlu_hi,0.24636166278041327,5,0.25,93.914,11.4091,0.79708,0.2501,0.5163,0.5832,0.6453,0.6921,0.7442,0.8179,0.8773,0.9357,layer_21,last
step150000-tokens630B,Hindi,m_mmlu,m_mmlu_hi,0.2978210179303691,5,0.25,84.0801,11.6497,0.80694,0.2233,0.5394,0.6058,0.6644,0.7098,0.7598,0.8298,0.8858,0.9406,layer_21,last
step200000-tokens840B,Hindi,m_mmlu,m_mmlu_hi,0.33287770362627644,5,0.25,96.3554,12.6085,0.808806,0.2206,0.5156,0.5838,0.6442,0.6916,0.7445,0.8189,0.8787,0.937,layer_21,last
step250000-tokens1050B,Hindi,m_mmlu,m_mmlu_hi,0.2888156307791268,5,0.25,112.9351,14.9109,0.815643,0.1797,0.4877,0.5579,0.6225,0.6738,0.7301,0.8093,0.8726,0.9341,layer_21,last
step300000-tokens1260B,Hindi,m_mmlu,m_mmlu_hi,0.3445364637774383,5,0.25,140.822,17.8664,0.818019,0.171,0.4455,0.521,0.5901,0.6453,0.7067,0.7931,0.8619,0.9288,layer_21,last
step350000-tokens1470B,Hindi,m_mmlu,m_mmlu_hi,0.3241135322022996,5,0.25,170.6671,21.495,0.818836,0.1549,0.4113,0.49,0.5619,0.6198,0.6852,0.7777,0.8516,0.9235,layer_21,last
step400000-tokens1680B,Hindi,m_mmlu,m_mmlu_hi,0.36479858486773337,5,0.25,190.1638,22.2479,0.822501,0.1654,0.3901,0.4646,0.54,0.601,0.6697,0.7669,0.8447,0.9201,layer_21,last
step450000-tokens1890B,Hindi,m_mmlu,m_mmlu_hi,0.37139181474632144,5,0.25,204.3369,26.061,0.820615,0.1381,0.3767,0.4559,0.5332,0.5955,0.6656,0.7644,0.843,0.9192,layer_21,last
step500000-tokens2100B,Hindi,m_mmlu,m_mmlu_hi,0.3651202058374206,5,0.25,240.4012,28.1668,0.823564,0.1478,0.3473,0.4221,0.4997,0.5656,0.6405,0.7463,0.8309,0.9132,layer_21,last
step550000-tokens2310B,Hindi,m_mmlu,m_mmlu_hi,0.37669856074616065,5,0.25,244.4225,27.7141,0.826439,0.1566,0.3366,0.4152,0.4959,0.563,0.639,0.7459,0.831,0.9135,layer_21,last
step600000-tokens2520B,Hindi,m_mmlu,m_mmlu_hi,0.375733697837099,5,0.25,228.7767,22.6574,0.82392,0.1851,0.3483,0.4216,0.5001,0.5662,0.6414,0.7473,0.8316,0.9136,layer_21,last
step650000-tokens2730B,Hindi,m_mmlu,m_mmlu_hi,0.3809600385945164,5,0.25,222.4938,24.2944,0.825782,0.17,0.3572,0.4315,0.5089,0.5746,0.649,0.7534,0.8359,0.916,layer_21,last
step700000-tokens2940B,Hindi,m_mmlu,m_mmlu_hi,0.3781458551097532,5,0.25,228.977,24.1148,0.824632,0.1741,0.3508,0.4246,0.5026,0.5684,0.6435,0.7494,0.8333,0.9146,layer_21,last
step750000-tokens3150B,Hindi,m_mmlu,m_mmlu_hi,0.3842566535338104,5,0.25,235.0594,23.7328,0.827046,0.1805,0.3433,0.4156,0.4962,0.5628,0.6391,0.7465,0.8315,0.9138,layer_21,last
step800000-tokens3360B,Hindi,m_mmlu,m_mmlu_hi,0.3868296212913082,5,0.25,226.5604,22.434,0.823709,0.1849,0.349,0.42,0.4994,0.5664,0.6426,0.7495,0.8337,0.9147,layer_21,last
step850000-tokens3570B,Hindi,m_mmlu,m_mmlu_hi,0.3849803007156067,5,0.25,218.9745,22.1153,0.828684,0.1859,0.3585,0.4276,0.5054,0.5721,0.6479,0.7536,0.8365,0.9164,layer_21,last
step900000-tokens3780B,Hindi,m_mmlu,m_mmlu_hi,0.38859853662458793,5,0.25,256.1503,26.4298,0.830566,0.1688,0.3273,0.3997,0.4801,0.5493,0.628,0.7391,0.827,0.9117,layer_21,last
step950000-tokens3990B,Hindi,m_mmlu,m_mmlu_hi,0.3775026131703787,5,0.25,222.422,23.9432,0.823693,0.1731,0.3534,0.4291,0.5085,0.5748,0.6499,0.7544,0.8366,0.9161,layer_21,last
step1000000-tokens4200B,Hindi,m_mmlu,m_mmlu_hi,0.39567419795770686,5,0.25,233.4894,26.0465,0.82777,0.1557,0.3477,0.4209,0.5,0.5666,0.6426,0.7496,0.834,0.9151,layer_21,last
step1194000-tokens5014B,Hindi,m_mmlu,m_mmlu_hi,0.3968802765940339,5,0.25,250.6294,25.2602,0.830775,0.1754,0.3279,0.401,0.4832,0.5521,0.6313,0.7416,0.8287,0.9126,layer_21,last
step1432000-tokens6014B,Hindi,m_mmlu,m_mmlu_hi,0.4070917423816033,5,0.25,251.9163,25.1394,0.831661,0.1755,0.3297,0.4003,0.48,0.5496,0.629,0.74,0.8278,0.9122,layer_21,last
step1670000-tokens7014B,Hindi,m_mmlu,m_mmlu_hi,0.389402589048806,5,0.25,256.3597,27.7854,0.830352,0.1633,0.3214,0.4009,0.4839,0.5524,0.6312,0.7419,0.8294,0.913,layer_21,last
step1678000-tokens7047B,Hindi,m_mmlu,m_mmlu_hi,0.411353220229959,5,0.25,236.8901,23.1762,0.829855,0.187,0.3362,0.4114,0.4922,0.56,0.6375,0.7466,0.8326,0.9146,layer_21,last
step1700000-tokens7232B,Hindi,m_mmlu,m_mmlu_hi,0.425424137653775,5,0.25,238.3938,23.6192,0.839019,0.1844,0.334,0.4076,0.4892,0.5586,0.6379,0.7479,0.834,0.9159,layer_21,last
step1750000-tokens7652B,Hindi,m_mmlu,m_mmlu_hi,0.42293157513869906,5,0.25,233.5942,22.0004,0.839425,0.1951,0.3349,0.4106,0.4897,0.559,0.6384,0.7481,0.8342,0.916,layer_21,last
step1800000-tokens8072B,Hindi,m_mmlu,m_mmlu_hi,0.4282383211385382,5,0.25,225.8625,20.4215,0.843691,0.2053,0.338,0.4117,0.4929,0.5623,0.6417,0.7511,0.8366,0.9174,layer_21,last
step1850000-tokens8492B,Hindi,m_mmlu,m_mmlu_hi,0.4277558896840074,5,0.25,214.8017,19.892,0.8415,0.2068,0.3502,0.4209,0.5031,0.5718,0.6496,0.7568,0.8403,0.9192,layer_21,last
step1900000-tokens8912B,Hindi,m_mmlu,m_mmlu_hi,0.4223687384417464,5,0.25,241.6425,23.1528,0.840806,0.1885,0.328,0.4051,0.484,0.5534,0.6335,0.7454,0.8328,0.9154,layer_21,last
step1950000-tokens9332B,Hindi,m_mmlu,m_mmlu_hi,0.42968561550213075,5,0.25,215.8601,21.8002,0.836032,0.1917,0.3492,0.427,0.5084,0.5759,0.6529,0.7591,0.8415,0.9194,layer_21,last
step2000000-tokens9752B,Hindi,m_mmlu,m_mmlu_hi,0.43081128889603604,5,0.25,243.9355,25.8467,0.840307,0.173,0.3284,0.4044,0.4872,0.5583,0.6392,0.7499,0.836,0.9171,layer_21,last
step2050000-tokens10172B,Hindi,m_mmlu,m_mmlu_hi,0.438691002653373,5,0.25,238.4218,24.5995,0.843371,0.1799,0.3312,0.4086,0.4902,0.5603,0.6408,0.7515,0.8372,0.9179,layer_21,last
step2100000-tokens10592B,Hindi,m_mmlu,m_mmlu_hi,0.43660046635040606,5,0.25,251.2137,25.8125,0.842235,0.1764,0.3175,0.396,0.4813,0.5533,0.635,0.7471,0.8341,0.9161,layer_21,last
step2150000-tokens11012B,Hindi,m_mmlu,m_mmlu_hi,0.4316957465626759,5,0.25,228.4821,22.7325,0.846234,0.1895,0.339,0.4129,0.4941,0.5646,0.645,0.7552,0.84,0.9195,layer_21,last
step2200000-tokens11432B,Hindi,m_mmlu,m_mmlu_hi,0.43812816595642035,5,0.25,231.3659,22.6448,0.845194,0.1906,0.3353,0.4107,0.4903,0.5613,0.6423,0.7531,0.8385,0.9186,layer_21,last
step2250000-tokens11852B,Hindi,m_mmlu,m_mmlu_hi,0.439093028865482,5,0.25,234.7193,22.6517,0.848035,0.191,0.3364,0.4055,0.4876,0.5589,0.6399,0.7509,0.8368,0.9178,layer_21,last
step2300000-tokens12272B,Hindi,m_mmlu,m_mmlu_hi,0.46530513789499073,5,0.25,225.8712,24.6824,0.84238,0.1658,0.3508,0.4219,0.4993,0.568,0.6466,0.7555,0.8397,0.919,layer_21,last
step2350000-tokens12692B,Hindi,m_mmlu,m_mmlu_hi,0.4750341722280293,5,0.25,230.4437,26.3377,0.843146,0.1518,0.3468,0.418,0.4966,0.5677,0.6472,0.756,0.84,0.9191,layer_21,last
step2400000-tokens13112B,Hindi,m_mmlu,m_mmlu_hi,0.46554635362225616,5,0.25,212.3911,23.8154,0.844255,0.1647,0.3625,0.4324,0.5099,0.5794,0.6571,0.7629,0.8447,0.9216,layer_21,last
step2450000-tokens13532B,Hindi,m_mmlu,m_mmlu_hi,0.47632065610677815,5,0.25,281.8808,31.8715,0.843403,0.1509,0.3054,0.3763,0.4596,0.535,0.6212,0.7392,0.8293,0.9138,layer_21,last
step2500000-tokens13952B,Hindi,m_mmlu,m_mmlu_hi,0.48420036986411513,5,0.25,262.8007,30.426,0.845099,0.1516,0.3174,0.3888,0.4738,0.548,0.6326,0.7478,0.8352,0.9169,layer_21,last
step2550000-tokens14372B,Hindi,m_mmlu,m_mmlu_hi,0.490874004985125,5,0.25,263.8887,31.3083,0.848326,0.1483,0.3152,0.3876,0.4739,0.5492,0.6337,0.7489,0.8364,0.9178,layer_21,last
step2600000-tokens14792B,Hindi,m_mmlu,m_mmlu_hi,0.48822063198520543,5,0.25,255.0573,30.6623,0.849926,0.1501,0.3187,0.3944,0.4803,0.5554,0.6402,0.754,0.84,0.9197,layer_21,last
step2627139-tokens15T,Hindi,m_mmlu,m_mmlu_hi,0.49006995256090696,5,0.25,265.225,32.8395,0.85257,0.1424,0.3125,0.3867,0.4738,0.5495,0.6356,0.7514,0.8385,0.9191,layer_21,last
step50000-tokens210B,Indonesian,m_mmlu,m_mmlu_id,0.27524616441493016,5,0.25,302.0652,29.7678,0.757722,0.1533,0.3287,0.3879,0.4703,0.5304,0.5959,0.6993,0.7907,0.8869,layer_21,last
step100000-tokens420B,Indonesian,m_mmlu,m_mmlu_id,0.3076101060987711,5,0.25,206.6453,20.2435,0.778028,0.1875,0.391,0.4571,0.529,0.5835,0.6439,0.7375,0.8192,0.904,layer_21,last
step150000-tokens630B,Indonesian,m_mmlu,m_mmlu_id,0.35852225020990763,5,0.25,182.6159,18.9234,0.784531,0.1892,0.4135,0.4789,0.5499,0.603,0.6617,0.7515,0.8294,0.9099,layer_21,last
step200000-tokens840B,Indonesian,m_mmlu,m_mmlu_id,0.38623005877413935,5,0.25,206.669,21.6343,0.788437,0.1701,0.3954,0.458,0.53,0.5845,0.6456,0.7398,0.8218,0.9063,layer_21,last
step250000-tokens1050B,Indonesian,m_mmlu,m_mmlu_id,0.361575452255553,5,0.25,229.1836,23.4042,0.79452,0.1698,0.3747,0.4385,0.5118,0.5687,0.6322,0.73,0.8155,0.9035,layer_21,last
step300000-tokens1260B,Indonesian,m_mmlu,m_mmlu_id,0.4105793450881612,5,0.25,247.5647,26.7339,0.797856,0.1523,0.3616,0.4267,0.5009,0.5593,0.6244,0.7247,0.8123,0.9021,layer_21,last
step350000-tokens1470B,Indonesian,m_mmlu,m_mmlu_id,0.41515914815662924,5,0.25,260.0279,27.8379,0.797691,0.1496,0.353,0.4163,0.4919,0.551,0.6173,0.7197,0.8089,0.9003,layer_21,last
step400000-tokens1680B,Indonesian,m_mmlu,m_mmlu_id,0.4248530646515533,5,0.25,304.5816,32.0448,0.80232,0.145,0.3235,0.383,0.4637,0.5255,0.5951,0.7034,0.798,0.8952,layer_21,last
step450000-tokens1890B,Indonesian,m_mmlu,m_mmlu_id,0.43630257232272346,5,0.25,294.3103,32.3124,0.800188,0.1387,0.3321,0.3935,0.4705,0.5316,0.601,0.7082,0.8013,0.8968,layer_21,last
step500000-tokens2100B,Indonesian,m_mmlu,m_mmlu_id,0.4441645675902603,5,0.25,309.8503,33.6781,0.799194,0.1311,0.3249,0.3832,0.4593,0.5209,0.5915,0.7007,0.7962,0.8941,layer_21,last
step550000-tokens2310B,Indonesian,m_mmlu,m_mmlu_id,0.4481337302495993,5,0.25,328.2256,35.7381,0.803553,0.1358,0.3079,0.3692,0.4501,0.5142,0.5864,0.6976,0.7944,0.8935,layer_21,last
step600000-tokens2520B,Indonesian,m_mmlu,m_mmlu_id,0.45454545454545453,5,0.25,322.5254,33.0985,0.802956,0.1456,0.3136,0.3727,0.45,0.5133,0.5853,0.6965,0.7936,0.893,layer_21,last
step650000-tokens2730B,Indonesian,m_mmlu,m_mmlu_id,0.4386688039080986,5,0.25,309.5403,33.5671,0.8004,0.1345,0.3225,0.3816,0.4585,0.5223,0.5936,0.7027,0.7977,0.895,layer_21,last
step700000-tokens2940B,Indonesian,m_mmlu,m_mmlu_id,0.4453095183573773,5,0.25,321.278,35.7221,0.803309,0.1308,0.3161,0.3763,0.4539,0.5168,0.5885,0.6992,0.7956,0.8942,layer_21,last
step750000-tokens3150B,Indonesian,m_mmlu,m_mmlu_id,0.4614914891992978,5,0.25,330.2827,36.8993,0.80354,0.1254,0.3097,0.3701,0.4483,0.5123,0.5844,0.6961,0.7935,0.8931,layer_21,last
step800000-tokens3360B,Indonesian,m_mmlu,m_mmlu_id,0.46042286848332187,5,0.25,317.297,34.5273,0.802385,0.1353,0.3167,0.3764,0.4545,0.5188,0.5905,0.7011,0.7969,0.8948,layer_21,last
step850000-tokens3570B,Indonesian,m_mmlu,m_mmlu_id,0.45851461720479353,5,0.25,330.2547,36.3568,0.804745,0.124,0.3117,0.3691,0.4458,0.5095,0.5825,0.6952,0.7932,0.8932,layer_21,last
step900000-tokens3780B,Indonesian,m_mmlu,m_mmlu_id,0.45034730173269216,5,0.25,347.1932,38.7199,0.808301,0.1282,0.2983,0.3571,0.4383,0.5038,0.5778,0.6921,0.7913,0.8924,layer_21,last
step950000-tokens3990B,Indonesian,m_mmlu,m_mmlu_id,0.4634760705289673,5,0.25,332.9797,36.3352,0.802945,0.1322,0.3074,0.3682,0.446,0.5097,0.5825,0.6951,0.7929,0.8928,layer_21,last
step1000000-tokens4200B,Indonesian,m_mmlu,m_mmlu_id,0.4651553316540722,5,0.25,335.6366,37.5966,0.805542,0.1289,0.305,0.3668,0.4449,0.5097,0.583,0.6959,0.7938,0.8934,layer_21,last
step1194000-tokens5014B,Indonesian,m_mmlu,m_mmlu_id,0.4729409968704679,5,0.25,345.4427,38.0304,0.80869,0.1301,0.3014,0.3618,0.4378,0.5029,0.5769,0.6911,0.7906,0.8921,layer_21,last
