predictor,normalization,k,scope,checkpoint,n,spearman_r,spearman_p,pearson_r,pearson_p,layer_collapse,ckpt_collapse
abs_diff,transfer_score,0,per_ckpt,499B,72,-0.0576,0.7263,-0.0524,0.6474,average_rankme,none
abs_diff,transfer_score,0,per_ckpt,510B,72,-0.0553,0.7163,-0.0566,0.6294,average_rankme,none
abs_diff,transfer_score,0,per_ckpt,520B,72,-0.0598,0.6963,-0.0491,0.6723,average_rankme,none
abs_diff,transfer_score,0,per_ckpt,531B,72,-0.0636,0.6943,-0.0522,0.6523,average_rankme,none
abs_diff,transfer_score,0,per_ckpt,541B,72,-0.0663,0.6803,-0.0562,0.6254,average_rankme,none
abs_diff,transfer_score,0,per_ckpt,552B,72,-0.0536,0.7313,-0.0512,0.6543,average_rankme,none
abs_diff,transfer_score,0,per_ckpt,562B,72,-0.0607,0.7103,-0.065,0.5774,average_rankme,none
abs_diff,transfer_score,0,per_ckpt,573B,72,-0.0653,0.6873,-0.056,0.6304,average_rankme,none
abs_diff,transfer_score,0,per_ckpt,583B,72,-0.0623,0.6913,-0.0564,0.6264,average_rankme,none
abs_diff,transfer_score,0,per_ckpt,593B,72,-0.0717,0.6553,-0.0589,0.6104,average_rankme,none
abs_diff,transfer_score,0,per_ckpt,main,72,-0.0604,0.7053,-0.0598,0.6094,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,10B,72,-0.3613,0.0779,-0.3873,0.042,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,21B,72,-0.3745,0.0609,-0.3886,0.034,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,31B,72,-0.3596,0.0579,-0.3813,0.037,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,42B,72,-0.3172,0.0809,-0.3585,0.046,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,52B,72,-0.3549,0.0639,-0.3818,0.038,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,63B,72,-0.3235,0.0859,-0.3467,0.0619,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,73B,72,-0.2659,0.1528,-0.2814,0.1299,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,84B,72,-0.3516,0.0579,-0.386,0.031,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,94B,72,-0.067,0.5924,-0.0985,0.4525,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,105B,72,-0.2896,0.1249,-0.3398,0.0779,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,115B,72,-0.3118,0.0929,-0.3712,0.04,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,126B,72,-0.3416,0.0779,-0.3727,0.043,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,136B,72,-0.2948,0.1019,-0.3289,0.0669,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,147B,72,-0.3469,0.0549,-0.3956,0.022,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,157B,72,-0.3327,0.0759,-0.3611,0.049,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,168B,72,-0.3108,0.1139,-0.3321,0.0759,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,178B,72,-0.374,0.047,-0.4122,0.018,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,189B,72,-0.2612,0.1558,-0.3155,0.0889,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,199B,72,-0.3478,0.0609,-0.3745,0.032,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,210B,72,-0.3343,0.0749,-0.3695,0.042,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,220B,72,-0.2618,0.1638,-0.309,0.1049,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,231B,72,-0.3182,0.0919,-0.3596,0.041,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,241B,72,-0.3134,0.0879,-0.3331,0.0629,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,252B,72,-0.4051,0.023,-0.3948,0.028,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,262B,72,-0.3935,0.035,-0.4169,0.017,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,273B,72,-0.3227,0.0819,-0.3684,0.039,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,283B,72,-0.3514,0.0629,-0.3759,0.033,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,294B,72,-0.4175,0.017,-0.4237,0.009,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,304B,72,-0.3072,0.0889,-0.3321,0.0639,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,315B,72,-0.3267,0.0919,-0.3639,0.049,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,325B,72,-0.2831,0.1249,-0.3193,0.0749,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,334B,72,-0.3431,0.0689,-0.3683,0.037,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,342B,72,-0.3446,0.0689,-0.3713,0.042,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,352B,72,-0.2921,0.0989,-0.33,0.0699,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,363B,72,-0.2729,0.1279,-0.3207,0.0759,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,373B,72,-0.2672,0.1449,-0.306,0.0949,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,384B,72,-0.3143,0.0939,-0.3599,0.047,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,394B,72,-0.2734,0.1329,-0.3118,0.0839,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,405B,72,-0.2912,0.1139,-0.3246,0.0679,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,415B,72,-0.2961,0.0899,-0.3398,0.048,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,426B,72,-0.2745,0.1309,-0.3362,0.0579,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,436B,72,-0.2882,0.1139,-0.3384,0.0529,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,447B,72,-0.3421,0.0709,-0.3901,0.026,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,457B,72,-0.3449,0.0579,-0.3835,0.017,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,468B,72,-0.3368,0.0739,-0.3813,0.027,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,478B,72,-0.3395,0.0629,-0.384,0.025,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,489B,72,-0.3013,0.0839,-0.3495,0.048,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,499B,72,-0.313,0.0829,-0.365,0.039,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,510B,72,-0.2714,0.1419,-0.3248,0.0719,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,520B,72,-0.2705,0.1389,-0.3424,0.0549,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,531B,72,-0.2964,0.1079,-0.3412,0.0549,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,541B,72,-0.317,0.0829,-0.3731,0.031,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,552B,72,-0.2872,0.1179,-0.3371,0.0589,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,562B,72,-0.3421,0.0709,-0.3942,0.022,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,573B,72,-0.337,0.0659,-0.3762,0.031,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,583B,72,-0.3099,0.0859,-0.3779,0.03,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,593B,72,-0.3312,0.0619,-0.3759,0.027,average_rankme,none
abs_diff,transfer_score_str,0,per_ckpt,main,72,-0.3629,0.041,-0.4018,0.013,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,10B,72,-0.3442,0.1528,-0.39,0.1029,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,21B,72,-0.3484,0.1399,-0.3754,0.1089,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,31B,72,-0.3359,0.1349,-0.3691,0.1069,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,42B,72,-0.2846,0.1928,-0.3429,0.1189,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,52B,72,-0.3292,0.1449,-0.3628,0.1119,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,63B,72,-0.2904,0.1928,-0.3325,0.1479,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,73B,72,-0.2344,0.3047,-0.2609,0.2857,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,84B,72,-0.3252,0.1329,-0.3664,0.0999,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,94B,72,-0.133,0.3546,-0.1733,0.3077,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,105B,72,-0.264,0.2398,-0.3093,0.1738,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,115B,72,-0.2796,0.2048,-0.3559,0.1189,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,126B,72,-0.3117,0.1718,-0.3593,0.1199,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,136B,72,-0.2652,0.2288,-0.3172,0.1628,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,147B,72,-0.3187,0.1469,-0.3756,0.0839,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,157B,72,-0.2911,0.2058,-0.3477,0.1369,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,168B,72,-0.276,0.2458,-0.3218,0.1768,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,178B,72,-0.3518,0.1299,-0.4003,0.0769,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,189B,72,-0.2198,0.3257,-0.2944,0.1998,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,199B,72,-0.308,0.1778,-0.3657,0.1179,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,210B,72,-0.3036,0.1688,-0.344,0.1419,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,220B,72,-0.2268,0.3307,-0.2859,0.2448,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,231B,72,-0.2744,0.2348,-0.3336,0.1528,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,241B,72,-0.2702,0.2338,-0.3148,0.1868,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,252B,72,-0.3784,0.0859,-0.3838,0.0909,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,262B,72,-0.3815,0.0949,-0.4187,0.0559,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,273B,72,-0.2919,0.1918,-0.3579,0.1129,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,283B,72,-0.3246,0.1598,-0.3516,0.1259,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,294B,72,-0.4122,0.0609,-0.4037,0.0599,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,304B,72,-0.2667,0.2198,-0.3106,0.1768,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,315B,72,-0.2936,0.1968,-0.3584,0.1229,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,325B,72,-0.2434,0.2777,-0.3036,0.1768,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,334B,72,-0.3112,0.1668,-0.3502,0.1279,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,342B,72,-0.3159,0.1668,-0.352,0.1299,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,352B,72,-0.2511,0.2448,-0.2988,0.1998,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,363B,72,-0.2353,0.2737,-0.291,0.2088,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,373B,72,-0.2194,0.3157,-0.2723,0.2448,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,384B,72,-0.2813,0.2108,-0.3536,0.1209,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,394B,72,-0.2291,0.2977,-0.2897,0.2078,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,405B,72,-0.2564,0.2488,-0.3157,0.1558,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,415B,72,-0.2564,0.2368,-0.3177,0.1508,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,426B,72,-0.2472,0.2617,-0.341,0.1219,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,436B,72,-0.2483,0.2617,-0.3209,0.1499,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,447B,72,-0.3204,0.1568,-0.3847,0.0809,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,457B,72,-0.3217,0.1439,-0.3793,0.0759,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,468B,72,-0.307,0.1788,-0.3766,0.0909,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,478B,72,-0.3093,0.1658,-0.3747,0.0869,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,489B,72,-0.2647,0.2188,-0.335,0.1329,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,499B,72,-0.2787,0.2048,-0.3513,0.1249,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,510B,72,-0.2265,0.3127,-0.3055,0.1788,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,520B,72,-0.2387,0.2837,-0.3349,0.1339,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,531B,72,-0.2611,0.2308,-0.3286,0.1429,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,541B,72,-0.2892,0.1838,-0.3634,0.1069,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,552B,72,-0.2505,0.2547,-0.3198,0.1568,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,562B,72,-0.3204,0.1568,-0.3795,0.0839,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,573B,72,-0.3089,0.1618,-0.3617,0.1069,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,583B,72,-0.2804,0.1938,-0.364,0.0969,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,593B,72,-0.3033,0.1568,-0.3659,0.0919,average_rankme,none
abs_diff,overall_score_str,0,per_ckpt,main,72,-0.3471,0.1109,-0.3884,0.0729,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,10B,72,-0.2987,0.1069,-0.3205,0.0869,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,21B,72,-0.3087,0.0869,-0.3261,0.0759,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,31B,72,-0.2811,0.0999,-0.3095,0.0819,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,42B,72,-0.3021,0.0609,-0.3173,0.0649,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,52B,72,-0.284,0.0949,-0.3087,0.0819,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,63B,72,-0.3084,0.0699,-0.3424,0.0549,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,73B,72,-0.3521,0.031,-0.3902,0.018,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,84B,72,-0.2894,0.0839,-0.3105,0.0749,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,94B,72,0.1929,0.0729,0.2235,0.0539,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,105B,72,-0.283,0.1019,-0.3042,0.0819,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,115B,72,-0.3029,0.0699,-0.3276,0.0629,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,126B,72,-0.3024,0.0859,-0.3318,0.0619,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,136B,72,-0.3271,0.048,-0.3506,0.0519,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,147B,72,-0.2862,0.0919,-0.3093,0.0739,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,157B,72,-0.32,0.0659,-0.345,0.0559,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,168B,72,-0.3347,0.0629,-0.3689,0.0519,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,178B,72,-0.2854,0.1099,-0.3344,0.0719,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,189B,72,-0.2923,0.0799,-0.3179,0.0729,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,199B,72,-0.3182,0.0679,-0.3423,0.0619,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,210B,72,-0.2715,0.1149,-0.2888,0.1059,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,220B,72,-0.2784,0.1109,-0.3256,0.0689,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,231B,72,-0.3366,0.0509,-0.3489,0.0559,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,241B,72,-0.3471,0.037,-0.3741,0.038,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,252B,72,-0.3314,0.0519,-0.3406,0.0579,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,262B,72,-0.2468,0.1638,-0.2921,0.1009,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,273B,72,-0.3229,0.0549,-0.3503,0.0539,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,283B,72,-0.2889,0.1009,-0.3187,0.0769,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,294B,72,-0.2494,0.1558,-0.2922,0.0939,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,304B,72,-0.3061,0.0649,-0.3411,0.0539,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,315B,72,-0.3154,0.0679,-0.3331,0.0699,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,325B,72,-0.3204,0.0509,-0.3465,0.0519,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,334B,72,-0.287,0.0989,-0.3135,0.0799,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,342B,72,-0.2775,0.1119,-0.3095,0.0829,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,352B,72,-0.2966,0.0789,-0.3267,0.0659,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,363B,72,-0.2957,0.0649,-0.3257,0.0619,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,373B,72,-0.3045,0.0559,-0.3334,0.0559,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,384B,72,-0.3029,0.0809,-0.3224,0.0769,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,394B,72,-0.3114,0.049,-0.3418,0.0519,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,405B,72,-0.3121,0.0609,-0.3341,0.0539,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,415B,72,-0.3209,0.0509,-0.3346,0.0569,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,426B,72,-0.3253,0.0529,-0.3411,0.0599,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,436B,72,-0.3188,0.05,-0.3352,0.0559,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,447B,72,-0.2968,0.0849,-0.3217,0.0689,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,457B,72,-0.283,0.0899,-0.3027,0.0889,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,468B,72,-0.3044,0.0759,-0.3213,0.0819,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,478B,72,-0.3029,0.0669,-0.3202,0.0729,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,489B,72,-0.3137,0.0529,-0.336,0.0589,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,499B,72,-0.3029,0.0669,-0.3267,0.0659,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,510B,72,-0.317,0.0509,-0.3371,0.0569,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,520B,72,-0.2858,0.0809,-0.3178,0.0739,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,531B,72,-0.3032,0.0719,-0.3327,0.0629,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,541B,72,-0.2854,0.0879,-0.3074,0.0869,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,552B,72,-0.2939,0.0809,-0.3209,0.0719,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,562B,72,-0.2968,0.0849,-0.3122,0.0789,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,573B,72,-0.2748,0.1019,-0.305,0.0849,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,583B,72,-0.2833,0.0859,-0.3028,0.0839,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,593B,72,-0.2833,0.0839,-0.3115,0.0769,average_rankme,none
abs_diff,transfer_margin_str,0,per_ckpt,main,72,-0.2561,0.1319,-0.2861,0.1069,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,10B,72,-0.4823,0.025,-0.5378,0.013,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,21B,72,-0.4822,0.019,-0.5257,0.012,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,31B,72,-0.4592,0.021,-0.5087,0.013,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,42B,72,-0.4277,0.037,-0.4906,0.015,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,52B,72,-0.449,0.026,-0.5005,0.015,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,63B,72,-0.4421,0.031,-0.5006,0.021,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,73B,72,-0.4194,0.05,-0.4735,0.026,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,84B,72,-0.445,0.027,-0.5029,0.013,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,94B,72,-0.0452,0.7692,-0.0505,0.7483,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,105B,72,-0.3938,0.0659,-0.4535,0.037,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,115B,72,-0.4172,0.043,-0.5062,0.015,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,126B,72,-0.4554,0.03,-0.5139,0.015,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,136B,72,-0.4315,0.04,-0.4833,0.027,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,147B,72,-0.4557,0.024,-0.5115,0.01,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,157B,72,-0.4508,0.034,-0.5163,0.017,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,168B,72,-0.4568,0.035,-0.509,0.022,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,178B,72,-0.4795,0.021,-0.5511,0.009,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,189B,72,-0.3719,0.0599,-0.454,0.034,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,199B,72,-0.466,0.025,-0.5323,0.013,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,210B,72,-0.4252,0.039,-0.4798,0.021,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,220B,72,-0.3704,0.0809,-0.4602,0.035,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,231B,72,-0.4405,0.038,-0.5028,0.02,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,241B,72,-0.4459,0.035,-0.5053,0.019,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,252B,72,-0.5295,0.008,-0.5366,0.011,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,262B,72,-0.4841,0.012,-0.5394,0.008,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,273B,72,-0.4535,0.03,-0.5218,0.015,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,283B,72,-0.4512,0.033,-0.4973,0.021,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,294B,72,-0.4995,0.009,-0.5176,0.009,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,304B,72,-0.4173,0.038,-0.48,0.02,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,315B,72,-0.446,0.035,-0.5091,0.018,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,325B,72,-0.4137,0.042,-0.4759,0.026,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,334B,72,-0.4431,0.033,-0.497,0.02,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,342B,72,-0.4373,0.037,-0.4932,0.02,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,352B,72,-0.3945,0.049,-0.4592,0.038,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,363B,72,-0.3828,0.0579,-0.4461,0.043,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,373B,72,-0.3688,0.0599,-0.4411,0.042,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,384B,72,-0.4303,0.037,-0.4976,0.021,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,394B,72,-0.3888,0.0509,-0.4603,0.035,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,405B,72,-0.4223,0.039,-0.4723,0.028,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,415B,72,-0.4234,0.037,-0.4775,0.023,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,426B,72,-0.4328,0.037,-0.5008,0.024,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,436B,72,-0.4144,0.042,-0.48,0.024,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,447B,72,-0.4629,0.022,-0.5232,0.012,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,457B,72,-0.4524,0.02,-0.5035,0.014,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,468B,72,-0.4539,0.029,-0.5173,0.014,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,478B,72,-0.458,0.024,-0.5164,0.011,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,489B,72,-0.4268,0.035,-0.4935,0.02,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,499B,72,-0.4279,0.038,-0.502,0.017,average_rankme,none
abs_diff,overall_margin_str,0,per_ckpt,510B,72,-0.3918,0.0509,-0.4705,0.035,average_rankme,none
